ctgr,input,probe_asn,measurement_start_time,accessible,blocking,status_code,title,explorer,api
ANON,https://psiphon.ca/,8452,2018-03-18 8:55:06,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180318T083912Z_AS8452_PUbZXWNEKGsuIYeGcZvHZpEqzfCdC1O7leDrBFwY0DOE3UPebH?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-171284452
ANON,https://psiphon.ca/,8452,2018-03-18 9:22:07,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180318T090929Z_AS8452_gf96lwrIRx9WnZ1ed8QRhi1sMu2ONRcdleOPfxVGw2yd3Yvf7o?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-171287891
ANON,https://www.purevpn.com/,8452,2018-03-18 9:38:31,f,http-diff,525,www.purevpn.com | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180318T083912Z_AS8452_PUbZXWNEKGsuIYeGcZvHZpEqzfCdC1O7leDrBFwY0DOE3UPebH?input=https://www.purevpn.com/,http://api.ooni.io/api/v1/measurement/temp-id-171285125
ANON,https://www.purevpn.com/,8452,2018-03-18 9:53:53,f,http-diff,525,www.purevpn.com | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180318T090929Z_AS8452_gf96lwrIRx9WnZ1ed8QRhi1sMu2ONRcdleOPfxVGw2yd3Yvf7o?input=https://www.purevpn.com/,http://api.ooni.io/api/v1/measurement/temp-id-171288562
ANON,https://psiphon.ca/,8452,2018-03-18 11:41:55,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180318T112703Z_AS8452_LAASgGEJPngrmd6xyd2XTWrrss5URuyWYT2MlFWnvYP8NURQmf?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-171297669
ANON,https://psiphon.ca,8452,2018-03-18 12:09:33,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180318T111242Z_AS8452_xrcVW9JzXHbNgKF3chYDujDKT6l694ugLw6r3abFJwFWca1aQl?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-171125060
ANON,https://www.purevpn.com/,8452,2018-03-18 12:31:47,f,http-diff,525,www.purevpn.com | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180318T112703Z_AS8452_LAASgGEJPngrmd6xyd2XTWrrss5URuyWYT2MlFWnvYP8NURQmf?input=https://www.purevpn.com/,http://api.ooni.io/api/v1/measurement/temp-id-171298343
ANON,https://psiphon.ca/,8452,2018-03-19 9:18:40,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180319T090501Z_AS8452_WFEnxXc0EbuPTPxbBehDKRjR0fL9j8jD34GrE5VSiM7v2GHsRS?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-171574077
ANON,https://psiphon.ca,8452,2018-03-19 11:17:28,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180319T101305Z_AS8452_pKcas3INxmVgikqOp1EqXGzZp2KxvPCeM8XDUrwXycGYKE3RcF?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-171389160
ANON,https://psiphon.ca/,36992,2018-03-20 3:45:07,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180320T034446Z_AS36992_2NkdZTHrQ2rasUtsZSi9zs6F3ld2MigTD3BP7cNnyf7kCBh3l3?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-171663038
ANON,https://psiphon.ca/,8452,2018-03-20 9:43:27,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180320T093001Z_AS8452_AcHgSWVypve0C7h44UUyUN54TvJ3gRZ2VwoRER8Yak1md1KW2t?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-171859639
ANON,https://psiphon.ca/,8452,2018-03-20 11:28:16,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180320T111006Z_AS8452_r3m7AXecNNh2vSiUwGoytEHROltQfDlRzTbjH8cMmm5opqWbPi?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-171864717
ANON,https://psiphon.ca,8452,2018-03-20 11:38:20,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180320T103603Z_AS8452_3hnDywo5llH7pomY4dGUxZfPEQlwthh4O06bZC586d2gf6gv5V?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-171629442
ANON,https://psiphon.ca,8452,2018-03-20 13:52:12,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180320T124146Z_AS8452_IfNfr0INVGZkHaH4oc91q9l7PwjZe4AUmUfGhTeL4BzRc9HOkM?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-171630595
ANON,https://psiphon.ca/,8452,2018-03-21 8:52:20,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180321T083831Z_AS8452_BOI90zQdzofTb1XDGQwu14aFrkS165h2KdiOE6mQc4DCZX75B7?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-172155146
ANON,https://psiphon.ca/,8452,2018-03-21 9:52:47,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180321T093450Z_AS8452_UiHi4kl3UHcVNCFbsNDTtX9ga8an0WlARkdlv4F6Laefc34xHb?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-172159941
ANON,https://psiphon.ca,8452,2018-03-21 11:21:11,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180321T095321Z_AS8452_ZXh6MNnz5rPtqoJRqnXAE0cDSQmN2eusf3uUzL7DpFQlrzo1Cu?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-171945756
ANON,https://psiphon.ca,8452,2018-03-21 12:38:36,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180321T112239Z_AS8452_SmhR6LNr6t3YCr1ikhbzfHAFW175AEmNChjwXvrHlTWtKW9hnH?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-171954721
ANON,https://psiphon.ca/,8452,2018-03-25 10:01:20,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180325T094826Z_AS8452_xMJRfa9mkiAcTDsmHLE3OugXtTrjHPIxO5e1vS34UPJoTl5c90?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-173271533
ANON,https://psiphon.ca,8452,2018-03-25 12:34:16,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180325T104821Z_AS8452_59WMHDAvkiW5r5kT1quUTI6WYimxJCaeK2p2JgwUKQIrevYD53?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-173055018
ANON,https://psiphon.ca/,8452,2018-03-26 8:55:23,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180326T084203Z_AS8452_ErUFnD4189jQMprQkFNwc9nWZeAR8byVizsirFJ9MMJnsNBdAK?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-173541427
ANON,https://psiphon.ca,8452,2018-03-26 11:05:43,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180326T100410Z_AS8452_gn91NHg6tJwnsfwGML6PDsOErBReeB02oh9isOrkRIRgKs30R7?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-173300232
ANON,https://psiphon.ca/,8452,2018-03-26 11:29:49,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180326T110653Z_AS8452_HcHHI4pPLjqqsvxsHPcXeAl2SdUJudVyFyD6vHzxtTXzHyVff7?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-173547838
ANON,https://psiphon.ca/,8452,2018-03-27 8:44:13,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180327T083043Z_AS8452_hUpmmOnB0pwJZUCM42X480tPbk4QODdQWgTTVxDXrkya8rqJ2p?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-173825135
ANON,https://psiphon.ca,8452,2018-03-27 10:43:07,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180327T093757Z_AS8452_IMb8YVpfwr6zCQu9FHoya2csTvOKpmvEiUCaDddyVyllC4FOwv?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-173584414
ANON,https://psiphon.ca/,8452,2018-03-27 13:17:45,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180327T125926Z_AS8452_StLmvggrccDi98XjpIievdf0n2s4UxlEIvde6SxhEq3PFz9g4y?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-173576411
ANON,https://psiphon.ca/,8452,2018-03-28 9:02:42,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180328T084655Z_AS8452_pLtHvUQSaEC06Wzv5ci0zzK2kkhxtZMRsRqPRJOMth5exRm49f?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-174116419
ANON,https://psiphon.ca,8452,2018-03-28 12:59:50,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180328T120443Z_AS8452_U6Tp7PFrv4mZQFuRRj8Y9qs1pGL5wM42d9YhRBZz6mC3E5TnSc?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-173923044
ANON,https://psiphon.ca/,8452,2018-03-29 8:57:55,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180329T084517Z_AS8452_OxTyWKShqmMX2f143iMd6XPJg08uRvQttnBKLI3jJc7N4CLtAj?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-174426933
ANON,https://psiphon.ca/,8452,2018-03-29 10:04:25,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180329T094659Z_AS8452_kZhJholPEKVHquM6I2hGIip2M7k5NTntpvclCQNwtfaOmCCqU9?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-174456036
ANON,https://psiphon.ca,8452,2018-03-29 10:56:11,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180329T095113Z_AS8452_916gNmOoBQDWJXcDqU68JgqeP9tc7b4GR5bz2zriTYSC7o0E9J?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-174170783
ANON,https://psiphon.ca/,8452,2018-03-29 14:17:45,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180329T135747Z_AS8452_opFeDbfBMINkCiK3UrFetK1a27GsXRzkSRx9sG8qYYcPgauGpt?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-174234666
ANON,https://psiphon.ca/,8452,2018-03-30 11:21:18,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180330T110320Z_AS8452_oK33HSf8lpV9a2bs2wdL2URd1j79nlSVTSG6h1L8U0RNPK7mVw?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-174717790
ANON,https://psiphon.ca,8452,2018-03-30 14:01:49,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180330T124900Z_AS8452_fIu8M50qvm5mSOiT7iju59i4uw1oVRS0MzJYw1zoDR3n9qgO26?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-174485400
ANON,https://psiphon.ca/,8452,2018-03-31 14:50:59,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180331T143652Z_AS8452_Sz3b1Jp9rjxpypsGWAMdGH22fQzEmvE0mLhD6dWxSVA2oFSDd0?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-175003777
ANON,https://psiphon.ca/,8452,2018-04-01 8:59:55,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180401T084433Z_AS8452_65WsDTVIf9TTBfmOrpdw2v5LJUbAL3SfTI1ziXteFOjZ9Ed9XA?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-175261626
ANON,https://psiphon.ca,8452,2018-04-01 10:50:56,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180401T095104Z_AS8452_kgiHhYoM4ExuLHf7a0V2iMxAIeZ2x5GR5hV9UcchCoyEYmf9Sn?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-175046584
ANON,https://psiphon.ca/,8452,2018-04-01 11:35:39,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180401T111842Z_AS8452_CcoDVoJUrBlD1uxGMRtg4dGPCJMvPP1hyaNsNFWHbeN50zMVGi?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-175268554
ANON,https://psiphon.ca/,8452,2018-04-01 18:01:47,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180401T180106Z_AS8452_b7xX53UsdlHlSzugKc0W6iZP6qI1PfgKnwJ8pjHTMYhNF8KQDp?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-175024252
ANON,https://psiphon.ca/,8452,2018-04-02 8:46:07,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180402T083323Z_AS8452_eXW0IoHQlI1yQy60mqq5BI5d65W4ddXNRBsThbIGdLMQUd9OwV?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-175529536
ANON,https://psiphon.ca/,8452,2018-04-02 10:31:32,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180402T101508Z_AS8452_5UqeephBaIXVAtjDIT3USyKNrGLwy8xe7LoV1TFGjY7JmR9VTF?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-175536813
ANON,https://psiphon.ca,8452,2018-04-02 10:53:48,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180402T093425Z_AS8452_kR29xjHQOLHKTcKkqFyvc4lTQuHQfK9Lcz8u9uRcKsMp6rChEE?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-175314064
ANON,https://psiphon.ca,8452,2018-04-02 12:39:55,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180402T112859Z_AS8452_preQPAamz5BzXOozLwgWl7nDMSIjyRucltmsgccLu2GcZdA1Ap?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-175310269
ANON,https://psiphon.ca/,8452,2018-04-03 8:49:00,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180403T083638Z_AS8452_VlkOHeLDkiwqLWUYH2RelIMdkJA8OBysJ2dBwcbmqNOd3WiCLC?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-175823089
ANON,https://psiphon.ca,8452,2018-04-03 10:41:54,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180403T093620Z_AS8452_vouyvBCG89cO8ZnpzJ2UeXgDxlbuHXgSFlJUrqZiFVdi7XRzK2?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-175599059
ANON,https://psiphon.ca/,8452,2018-04-03 11:11:15,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180403T105318Z_AS8452_1wsRIMketo3OGqq7QXe9z3m0TXS5QECIpPgUdLY81RtTfdSl6l?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-175830657
ANON,https://psiphon.ca/,8452,2018-04-04 8:46:41,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180404T083418Z_AS8452_8n1iLsGPvmkPWbxFUaMozUvviATDVPVTdRqCu6QYIul7mWR3GN?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-176120898
ANON,https://psiphon.ca/,8452,2018-04-04 10:47:58,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180404T103146Z_AS8452_7EN2Elts01ICC09aTHWI9JLWz8SQQy8bri348ghnrnhVb68kFt?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-176124252
ANON,https://psiphon.ca,8452,2018-04-04 13:00:10,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180404T115149Z_AS8452_SW3kX6if31udQ9oP3UHdWpiY5OrhW6zpIkqwFd7oGOnnXvMogP?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-175881682
ANON,https://psiphon.ca/,8452,2018-04-05 9:06:22,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180405T084713Z_AS8452_v5stxS5kZIWntkGprC6jWf4mQIuw76Tz6MLqrZEONJmzMeMQg7?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-176415265
ANON,https://psiphon.ca,8452,2018-04-05 11:06:08,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180405T095923Z_AS8452_7EPB8ljEphXmfNSG6BrFGwx5Z0DTnsEu8JRGyW594YKzVQnV3X?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-176153628
ANON,https://psiphon.ca/,36992,2018-04-05 19:22:12,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180405T192132Z_AS36992_vOSOKIrkuC5iQyY7ol7sldGeKoCE20PtE12q53o2QJIhWlPsRP?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-176155643
ANON,https://psiphon.ca/,8452,2018-04-10 10:27:10,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180410T101343Z_AS8452_Kkiqnf9gKDiBCbtFBJtVKHwuKkrRUsmmmJP6T0XXTZnPo2aTFb?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-177727040
ANON,https://psiphon.ca,8452,2018-04-10 12:16:47,f,http-diff,525,psiphon.ca | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180410T111540Z_AS8452_YcuC5OrAFXFBDtGoZsgW3w9DPAUAZ9fhelPDOibQzZEOscd3Gs?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-177483676
NEWS,https://www.ultrasawt.com,8452,2018-01-03 10:13:48,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180103T093454Z_AS8452_sVEGr9loIPSudsem4KhVtVUT7MYgSonjcQ0itRWWo1DmMGAPEW?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-148975582
NEWS,https://www.ultrasawt.com,8452,2018-01-03 12:13:26,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180103T112923Z_AS8452_I4T5UdVQuMnttAiJmwdmDPnVyVc674qbpPausbOBfEvXwpdJLK?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-148972425
NEWS,https://www.ultrasawt.com,8452,2018-01-04 3:02:47,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180104T022649Z_AS8452_WehQcIsO00G5upNjwNfYZaOWLxNT9ZpNmB3qqd5Rgv0X8kplfY?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-149303457
NEWS,https://www.ultrasawt.com,8452,2018-01-04 10:00:58,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180104T092105Z_AS8452_hlScvy5wJet3jD5NDY26M9Q9aEnmFwtRJvX2q4f53x3aB1XhqU?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-149283375
NEWS,https://www.ultrasawt.com,8452,2018-01-08 10:54:27,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180108T095257Z_AS8452_ld5vlUBAmVh9kgVEMH7ihYa3qOSHvZTbmNNoL46c75pZbVm9bX?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-150685803
NEWS,https://www.ultrasawt.com,8452,2018-01-09 10:42:50,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180109T100737Z_AS8452_62KPMnQlbGiMgF21PdMYXecUYNJ0vrHoMjqK3CYn6gfe3BkeQ4?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-151093882
NEWS,https://www.ultrasawt.com,8452,2018-01-10 10:41:38,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180110T100725Z_AS8452_yyUBkCIyW3eJdmKYxSlI1Hht3xoV1mRYgczmtXgnip7IPV1mfi?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-151366030
NEWS,https://www.ultrasawt.com,8452,2018-01-11 10:25:18,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180111T094337Z_AS8452_SN9Ok8m1r8AhrOBx6kylM5fgynI4BaqKWxyfSbMQiCOYdsRqHk?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-152103587
NEWS,https://www.ultrasawt.com,8452,2018-01-15 16:37:09,f,http-diff,524,www.ultrasawt.com | 524: A timeout occurred,https://explorer.ooni.torproject.org/measurement/20180115T155002Z_AS8452_1RVDL8tBKKlJzXOQ6WLOt5zQsSal5EOw4ovGWErSRMgx6fLfQt?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-152990396
NEWS,https://www.ultrasawt.com,8452,2018-01-17 5:21:23,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180117T043612Z_AS8452_ckLkRY27Ztscw8P8eT4mfNsku12KoZBlOhvaWc30UAPJCK2WKE?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-153566430
NEWS,https://www.ultrasawt.com,8452,2018-01-21 13:05:03,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180121T110607Z_AS8452_9DM1BA6ikLgok1dGK3wiz8dHx9pFXciUrFzWqCut2ZEN8L8GC5?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-154823255
NEWS,https://www.ultrasawt.com,8452,2018-01-22 3:25:31,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180122T024731Z_AS8452_cxzhlXzLMf69g642x9pQITUtQJJQQXtFEljYwfMrlUSDC2uvvG?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-155115849
NEWS,https://www.ultrasawt.com,8452,2018-01-25 9:50:48,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180125T085916Z_AS8452_XWF4nZ9wo2NDRAthVzT8qh9ZSgpqS6j2q1052CkzxfFqLcECMC?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-156851002
NEWS,https://www.ultrasawt.com,8452,2018-01-28 13:29:21,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180128T123624Z_AS8452_qXyvUND3nCB93KzG1tCmTylQR87ECjrad1e2cBjUcwCvcNTAbj?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-157189330
NEWS,https://www.ultrasawt.com,8452,2018-02-07 12:23:34,f,http-diff,524,www.ultrasawt.com | 524: A timeout occurred,https://explorer.ooni.torproject.org/measurement/20180207T112328Z_AS8452_f0sXakjgM5IAufdgp7yKOrFbMgKLVtUvPoRuZqHJsUz2DOuDLW?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-160169801
NEWS,https://www.ultrasawt.com,8452,2018-02-08 11:00:39,f,http-diff,524,www.ultrasawt.com | 524: A timeout occurred,https://explorer.ooni.torproject.org/measurement/20180208T094709Z_AS8452_XoUrhVocYllQnF4QmXXbcbsG9PHkjUL2Scipah55DXvhiJ1Z7O?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-160447216
NEWS,https://www.ultrasawt.com,8452,2018-02-08 15:13:40,f,http-diff,524,www.ultrasawt.com | 524: A timeout occurred,https://explorer.ooni.torproject.org/measurement/20180208T134745Z_AS8452_zDr5LLdZ9VhDKJpz995sPYFSmbGcTUW1pZ0AyIJdjlV5xY2e7y?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-160400926
NEWS,https://www.ultrasawt.com,8452,2018-02-11 13:12:45,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180211T110940Z_AS8452_w9pZlW4J7IaIx1oNhO1xhC5l1QTwUuPuyD12RSyTyIoocxyovw?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-161207934
NEWS,https://www.ultrasawt.com,8452,2018-02-12 11:17:42,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180212T101156Z_AS8452_Qel3f69qOInZzGVbWn2rByiSXWTSrB40L6rCzeoP8A6oMGO5mX?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-161497220
NEWS,https://www.ultrasawt.com,8452,2018-02-12 12:47:48,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180212T114343Z_AS8452_dG9ZN05kEKrS4aks6jA1eAgxVuaSZr9O7Pb0K23fTzPozteOxZ?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-161500372
