"tid","report_id","input","probe_cc","probe_asn","test_name","test_start_time","measurement_start_time","filename","scores","platform"
"00571dda5265151c6dcf465709814b4d","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://chinadaily.com.cn/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:24","00571dda5265151c6dcf465709814b4d.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00a9c58df8b6535aae2d729ad3c24fec","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","https://www.guildwars.com/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:31","00a9c58df8b6535aae2d729ad3c24fec.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"002b8ee5c53e80c2175752732260c340","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","https://cloudflare-dns.com/dns-query?dns=q80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:16","002b8ee5c53e80c2175752732260c340.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00c1b0a43a4fa01ad25cbb4447f299b7","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://www.themwl.org/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:24","00c1b0a43a4fa01ad25cbb4447f299b7.json.lz4","{""blocking_general"":0.5,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00318ccc0fdbafc8a21a074ac1d44a6c","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://www.ilhr.org/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:14","00318ccc0fdbafc8a21a074ac1d44a6c.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0042ac4471e82c3c0a804b07ea2f5e0f","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://www.familiesaretalking.org/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:45","0042ac4471e82c3c0a804b07ea2f5e0f.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00685d3a83489b8d8ee3ab9a0bc915f1","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","https://www.army.mil/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:44:51","00685d3a83489b8d8ee3ab9a0bc915f1.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"000bd99792fc4fa6f4681f3fe93de575","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://www.microsofttranslator.com/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:18","000bd99792fc4fa6f4681f3fe93de575.json.lz4","{""blocking_general"":0.007322669,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00e3c1d3551c3cbfe5de6b651b9cbc28","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://www.armstory.com/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:48","00e3c1d3551c3cbfe5de6b651b9cbc28.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0057ae6e573b61c919a6025a90151687","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://teenadvice.about.com/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:05","0057ae6e573b61c919a6025a90151687.json.lz4","{""blocking_general"":0.0054216385,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00e3254d6578077c0f04dfed9ff154bf","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","https://www.opioids.com/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:31","00e3254d6578077c0f04dfed9ff154bf.json.lz4","{""blocking_general"":0.5,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00730a11a80d76da47a7dff03afca6ef","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://www.shms.com.sa/html/index.php","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:46","00730a11a80d76da47a7dff03afca6ef.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00232df1d7c9fc3aa644f82d797071ed","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://www.itunes.com/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:09","00232df1d7c9fc3aa644f82d797071ed.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"009467b71095fbdb16a06a36b2b8f456","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://www.mate1.com/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:39","009467b71095fbdb16a06a36b2b8f456.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00fa57195961bbc40e62fdf5552d9cc6","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","https://secure.proxpn.com/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:57","00fa57195961bbc40e62fdf5552d9cc6.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00e382b136cc289a49f296294b97994c","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","https://partotarvij.org/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:44:51","00e382b136cc289a49f296294b97994c.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00ff3718ab00183fd7118565f49aca65","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://www.caritas.org/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:23","00ff3718ab00183fd7118565f49aca65.json.lz4","{""blocking_general"":1.2901867777,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"001642aaf3d147afd869098f15af56d0","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://www.inbox.com/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:44","001642aaf3d147afd869098f15af56d0.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00c824f4772516ed465e223fd98fa0d0","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://delicious.com/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:44:59","00c824f4772516ed465e223fd98fa0d0.json.lz4","{""blocking_general"":0.0062164068,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"005507e1904c11491e769d261fd4b0f5","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","https://godoc.org/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:28","005507e1904c11491e769d261fd4b0f5.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0044ef9658281afab18e62651d43900d","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","https://coreos.com/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:55","0044ef9658281afab18e62651d43900d.json.lz4","{""blocking_general"":0.0000299215,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"002043474c460516b8fbf5e9c776451c","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://www.dharmanet.org/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:01","002043474c460516b8fbf5e9c776451c.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"009e150edcd61fe878e594de3826c9ae","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://varzesh3.com/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:39","009e150edcd61fe878e594de3826c9ae.json.lz4","{""blocking_general"":1.3899454847,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0087ecb93864ec001c624f9dcbcc0786","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","https://jeddahnews.org/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:11","0087ecb93864ec001c624f9dcbcc0786.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00b736e6e41a5fb92c6b2aa482c77102","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://www.nshrs.com/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:35","00b736e6e41a5fb92c6b2aa482c77102.json.lz4","{""blocking_general"":0.5,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00e1a19e5af1563d8f46a9cc3de82a7c","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://www.natoor.com/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:02","00e1a19e5af1563d8f46a9cc3de82a7c.json.lz4","{""blocking_general"":0.5,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"000a98fb60d942da46dbad081813a683","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://www.derafsh-kaviyani.com/parsi/derafshk.html","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:22","000a98fb60d942da46dbad081813a683.json.lz4","{""blocking_general"":2.1212500036,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00492142215915acab509ee01d0e6641","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://openasia.org/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:42","00492142215915acab509ee01d0e6641.json.lz4","{""blocking_general"":2.494123681,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00131ec03ae41cc1d7b607ccadd21395","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://www.playmapscube.com/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:20","00131ec03ae41cc1d7b607ccadd21395.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00fda6b37f122e315c97e1fc55778348","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","https://www.wiktionary.org/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:28","00fda6b37f122e315c97e1fc55778348.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"005e1a203f0ce9abcdc5adcdfc785ee0","20191121T164452Z_AS197207_erKdFi1PJtNUC6Uewfxn0oiWDnPcQOA69b7MWRr5xWQDyEp9xy","http://www.blackhat.be/","IR",197207,"web_connectivity","2019-11-21 16:44:43","2019-11-21 16:45:48","005e1a203f0ce9abcdc5adcdfc785ee0.json.lz4","{""blocking_general"":2.3725490123,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00037ecebfcc44c1003052a9c350ed76","20191121T175200Z_AS0_vD1Rnjm6f2a3ArBGqjScZspnPE9XpGzWshNXDh3M0CB4M8mbUt","https://freenetproject.org/","IR",0,"web_connectivity","2019-11-21 17:36:32","2019-11-21 17:37:00","00037ecebfcc44c1003052a9c350ed76.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"007bf7b5d1c5d6aaf3b162e8f901d5fe","20191121T175200Z_AS0_vD1Rnjm6f2a3ArBGqjScZspnPE9XpGzWshNXDh3M0CB4M8mbUt","https://xda-developers.com/","IR",0,"web_connectivity","2019-11-21 17:36:32","2019-11-21 17:36:40","007bf7b5d1c5d6aaf3b162e8f901d5fe.json.lz4","{""blocking_general"":0.0001992583,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0097eb7404bdf763ecfac83bcb167b0a","20191121T175200Z_AS0_vD1Rnjm6f2a3ArBGqjScZspnPE9XpGzWshNXDh3M0CB4M8mbUt","http://www.goarch.org/","IR",0,"web_connectivity","2019-11-21 17:36:32","2019-11-21 17:36:46","0097eb7404bdf763ecfac83bcb167b0a.json.lz4","{""blocking_general"":2.4501234554,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00ce424da67a293348b37f0772b503a8","20191121T175200Z_AS0_vD1Rnjm6f2a3ArBGqjScZspnPE9XpGzWshNXDh3M0CB4M8mbUt","http://www.sharqparsi.com/","IR",0,"web_connectivity","2019-11-21 17:36:32","2019-11-21 17:36:35","00ce424da67a293348b37f0772b503a8.json.lz4","{""blocking_general"":2.253289476,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"001230ec3e05b4b9dd1d0054c0edf2ba","20191121T175200Z_AS0_vD1Rnjm6f2a3ArBGqjScZspnPE9XpGzWshNXDh3M0CB4M8mbUt","https://www.tumblr.com/","IR",0,"web_connectivity","2019-11-21 17:36:32","2019-11-21 17:37:53","001230ec3e05b4b9dd1d0054c0edf2ba.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"007259e3cc677279a82a662a7721666a","20191121T175200Z_AS0_vD1Rnjm6f2a3ArBGqjScZspnPE9XpGzWshNXDh3M0CB4M8mbUt","https://gitlab.com/","IR",0,"web_connectivity","2019-11-21 17:36:32","2019-11-21 17:36:40","007259e3cc677279a82a662a7721666a.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00981c0de62bbdcafddfb34d7d98d82a","20191121T175200Z_AS0_vD1Rnjm6f2a3ArBGqjScZspnPE9XpGzWshNXDh3M0CB4M8mbUt","http://www.netiran.com/","IR",0,"web_connectivity","2019-11-21 17:36:32","2019-11-21 17:36:55","00981c0de62bbdcafddfb34d7d98d82a.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00833263ca9ba88eaca5ff376476b30d","20191121T175200Z_AS0_vD1Rnjm6f2a3ArBGqjScZspnPE9XpGzWshNXDh3M0CB4M8mbUt","http://www.4online-gambling.com/","IR",0,"web_connectivity","2019-11-21 17:36:32","2019-11-21 17:36:35","00833263ca9ba88eaca5ff376476b30d.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"002bb378b078c4e5f660a185e2044db3","20191121T175200Z_AS0_vD1Rnjm6f2a3ArBGqjScZspnPE9XpGzWshNXDh3M0CB4M8mbUt","http://bitcoin.sipa.be/","IR",0,"web_connectivity","2019-11-21 17:36:32","2019-11-21 17:37:46","002bb378b078c4e5f660a185e2044db3.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00dcb5c545e2ae6ad6ac675284236053","20191121T175200Z_AS0_vD1Rnjm6f2a3ArBGqjScZspnPE9XpGzWshNXDh3M0CB4M8mbUt","http://www.zard-aloo.blogspot.com/","IR",0,"web_connectivity","2019-11-21 17:36:32","2019-11-21 17:37:29","00dcb5c545e2ae6ad6ac675284236053.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00f8e4f7112cafeca0fb951967df361c","20191121T175200Z_AS0_vD1Rnjm6f2a3ArBGqjScZspnPE9XpGzWshNXDh3M0CB4M8mbUt","http://www.bahmanagha.blogspot.com/","IR",0,"web_connectivity","2019-11-21 17:36:32","2019-11-21 17:37:50","00f8e4f7112cafeca0fb951967df361c.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"007d055a24607bfd1cac01f3f78a46da","20191121T175200Z_AS0_vD1Rnjm6f2a3ArBGqjScZspnPE9XpGzWshNXDh3M0CB4M8mbUt","http://www.lycos.com/","IR",0,"web_connectivity","2019-11-21 17:36:32","2019-11-21 17:36:49","007d055a24607bfd1cac01f3f78a46da.json.lz4","{""blocking_general"":0.0646438003,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00b2b6c5757ad0f0c0a217751b0b6819","20191121T175200Z_AS0_vD1Rnjm6f2a3ArBGqjScZspnPE9XpGzWshNXDh3M0CB4M8mbUt","http://www.google.com/search?hl=ar&q=%D8%A2%D8%B2%D8%A7%D8%AF%DB%8C+%D8%A8%DB%8C%D8%A7%D9%86&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=","IR",0,"web_connectivity","2019-11-21 17:36:32","2019-11-21 17:36:35","00b2b6c5757ad0f0c0a217751b0b6819.json.lz4","{""blocking_general"":0.7019161582,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00dd3ad380d37ef908640f14d483d7f0","20191121T175200Z_AS0_vD1Rnjm6f2a3ArBGqjScZspnPE9XpGzWshNXDh3M0CB4M8mbUt","http://www.exmormon.org/","IR",0,"web_connectivity","2019-11-21 17:36:32","2019-11-21 17:37:21","00dd3ad380d37ef908640f14d483d7f0.json.lz4","{""blocking_general"":2.497850314,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00d4faab79e1282ade6af2ef99c3ba2a","20191121T175200Z_AS0_vD1Rnjm6f2a3ArBGqjScZspnPE9XpGzWshNXDh3M0CB4M8mbUt","http://translator.babylon.com/","IR",0,"web_connectivity","2019-11-21 17:36:32","2019-11-21 17:36:41","00d4faab79e1282ade6af2ef99c3ba2a.json.lz4","{""blocking_general"":2.4931977354,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00c8aa860d9abc72b4b9d7a9c32bf6f4","20191121T175200Z_AS0_vD1Rnjm6f2a3ArBGqjScZspnPE9XpGzWshNXDh3M0CB4M8mbUt","http://www.uscg.mil/","IR",0,"web_connectivity","2019-11-21 17:36:32","2019-11-21 17:37:10","00c8aa860d9abc72b4b9d7a9c32bf6f4.json.lz4","{""blocking_general"":0.0004786849,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"008dd860067cfc4f25ce32aa88afe5f4","20191121T181706Z_AS0_x81xzaGUIe6926Wvunr0iANRpdkZuv3D2oiI6IX6QiqIxJHMK3",,"IR",0,"whatsapp","2019-11-21 17:56:11","2019-11-21 17:56:13","008dd860067cfc4f25ce32aa88afe5f4.json.lz4","{""blocking_general"":0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0}","android"
"00d477aabd05463e004d6ff288ddec9d","20191121T181707Z_AS0_fltaT2ofONIKwGZHpXHv7XIKRvtryfmh1dpLCFT5GYyULmztuW",,"IR",0,"telegram","2019-11-21 17:56:16","2019-11-21 17:56:17","00d477aabd05463e004d6ff288ddec9d.json.lz4","{""blocking_general"":3.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""web_failure"":""generic_timeout_error"",""accessible_endpoints"":0,""unreachable_endpoints"":10,""http_success_cnt"":0,""http_failure_cnt"":10,""msg"":""Telegam failure: generic_timeout_error""}","android"
"0099e0d3a54bdac050d000e6365f63bb","20191121T181708Z_AS0_V2apE07wfbJEfQI2b9FgEDhf8RXJjyOnk8jUiK7JKw2dRRGUTG",,"IR",0,"facebook_messenger","2019-11-21 18:00:36","2019-11-21 18:00:38","0099e0d3a54bdac050d000e6365f63bb.json.lz4","{""blocking_general"":5.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""facebook_b_api_dns_consistent"":false,""facebook_b_api_reachable"":false,""facebook_b_graph_dns_consistent"":false,""facebook_b_graph_reachable"":false,""facebook_edge_dns_consistent"":false,""facebook_edge_reachable"":false,""facebook_star_dns_consistent"":false,""facebook_star_reachable"":false,""facebook_stun_dns_consistent"":false,""facebook_dns_blocking"":true}","android"
"001a9f0ebaf6b3a46b231eb4886380d5","20191121T181941Z_AS0_UfpLc1wKGcqprTlaAys5d7my63gnU8tleLkqCePho56sLxWiru",,"IR",0,"http_invalid_request_line","2019-11-21 18:19:28","2019-11-21 18:19:29","001a9f0ebaf6b3a46b231eb4886380d5.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0081bc23e817fd88e3cf2d4ccb68f27a","20191121T181941Z_AS0_67heD12ya7FbQbU8VyWGUJUGaKdAqf041o1rQuUsukCoDNTRuk",,"IR",0,"http_header_field_manipulation","2019-11-21 18:19:26","2019-11-21 18:19:27","0081bc23e817fd88e3cf2d4ccb68f27a.json.lz4","{""blocking_general"":1.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""total_tampering"":true,""msg"":""Empty body""}","android"
"0081f399a464af42a5f6aad98a519a1b","20191123T054749Z_AS42337_UMB0C3aGF1qywzDGZJ1RrHt0hgpqRRvV9oVYjzvlMQQ5WevKzr","http://www.meaphone.com/","IR",42337,"web_connectivity","2019-11-23 05:47:46","2019-11-23 05:48:01","0081f399a464af42a5f6aad98a519a1b.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"008060fd8bdaa763526ddd0185c32c02","20191123T054749Z_AS42337_UMB0C3aGF1qywzDGZJ1RrHt0hgpqRRvV9oVYjzvlMQQ5WevKzr","http://vho.org/","IR",42337,"web_connectivity","2019-11-23 05:47:46","2019-11-23 05:47:57","008060fd8bdaa763526ddd0185c32c02.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"002b6a2e6f687bcbdd319b9a0aff5317","20191123T054749Z_AS42337_UMB0C3aGF1qywzDGZJ1RrHt0hgpqRRvV9oVYjzvlMQQ5WevKzr","http://www.arartoday.org/","IR",42337,"web_connectivity","2019-11-23 05:47:46","2019-11-23 05:47:53","002b6a2e6f687bcbdd319b9a0aff5317.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00349673c9a05142a791bbba1207b59d","20191123T054749Z_AS42337_UMB0C3aGF1qywzDGZJ1RrHt0hgpqRRvV9oVYjzvlMQQ5WevKzr","http://www.fordfound.org/","IR",42337,"web_connectivity","2019-11-23 05:47:46","2019-11-23 05:47:49","00349673c9a05142a791bbba1207b59d.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
