input,blocking_cnt,msm_cnt,measurement_start_time,probe_asn,blocking,accessible,http_experiment_failure,title_match,dns_consistency,dns_experiment_failure,body_proportion,body_length_match,headers_match,status_code_match,explorer
https://www.eporner.com,12,14,2018-10-01 8:08:43,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T080826Z_AS36991_xC2LmiTi5b8CFSa0wGIH4BSxjgtj03OLs6KQZMeBKYkbRguR71?input=https://www.eporner.com
https://www.eporner.com,12,14,2018-10-01 8:29:45,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T082856Z_AS36991_Iu8GXNUPgJgb9hG6EwyzHoROfU6Ou8Mgmf0kEDutk0UZ5MAX13?input=https://www.eporner.com
https://www.eporner.com,12,14,2018-10-01 11:06:31,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T110552Z_AS20294_T3BXxnYUnOhR5ESDNAKWOhkFg5zYdi0tuxnmXP2q5nwwsuE7yf?input=https://www.eporner.com
https://www.eporner.com,12,14,2018-10-01 11:28:20,29032,tcp_ip,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T112819Z_AS29032_qClDqWloUdeuFHE3VU31kts9fNUwLw7bWXNBRZk6xE6xuxi777?input=https://www.eporner.com
https://www.eporner.com,12,14,2018-10-02 12:37:09,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181002T123528Z_AS36991_h6IsvKjMEZMpKeYht3cAHtCd3u7PPzC8FZFHS9nlJsoUydfvsc?input=https://www.eporner.com
https://www.eporner.com,12,14,2018-10-03 6:48:00,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181003T064721Z_AS36991_JahqE7pUY3qLeJ7OS6SZkGFpQ58LT57yTkd32vj4PPlMXA1l6i?input=https://www.eporner.com
https://www.eporner.com,12,14,2018-10-03 7:28:16,37122,tcp_ip,FALSE,connect_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181003T072706Z_AS37122_Avvf1DoQU8kCrEdDBXYDkWXtMOwVy3fODMALyHrwvHBhgqZeSI?input=https://www.eporner.com
https://www.exoticuganda.com/,13,13,2018-09-27 15:04:54,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180927T145950Z_AS20294_W3wJwIEoKpPhSbDJ1MMEfs7mWeF60DXdXKY53cVFuNZ1GjJOSK?input=https://www.exoticuganda.com/
https://www.exoticuganda.com/,13,13,2018-09-27 15:24:16,37063,http-failure,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180927T152416Z_AS37063_eokDo0Q8AHmlN6tNyffevyRiQBrxfCunolCDU4DuRpCESywZQh?input=https://www.exoticuganda.com/
https://www.exoticuganda.com/,13,13,2018-09-28 12:18:40,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180928T121825Z_AS20294_u4UJT5wAUffzlxKZGGic55hBJ7Rr3DTuyLmkiYuXaLDtUoA494?input=https://www.exoticuganda.com/
https://www.exoticuganda.com/,13,13,2018-09-28 12:23:50,20294,http-failure,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180928T122151Z_AS20294_Gjz9V2twlHNIGfzR4yhPO2Opwg97MPJRjY9frNbD9iNqXI2KJW?input=https://www.exoticuganda.com/
https://www.exoticuganda.com/,13,13,2018-09-28 17:20:40,20294,tcp_ip,FALSE,connect_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180928T171730Z_AS20294_wszizC6nXsI8XmS0ohCCs1a5zKzvYLa2Yv3F6k0JKSz9Z9COei?input=https://www.exoticuganda.com/
https://www.exoticuganda.com/,13,13,2018-09-29 8:50:18,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180929T085004Z_AS20294_e05CresvHPhwpXFpBYDDAOjtDanFNusqbRMY28isH4SYONKnZR?input=https://www.exoticuganda.com/
https://www.exoticuganda.com/,13,13,2018-10-01 6:30:12,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T062449Z_AS20294_JqbaPPb0UwwGATqYfKQOhpj1e6gOkPfXD62efs9YkMTlYz5IXK?input=https://www.exoticuganda.com/
https://www.exoticuganda.com/,13,13,2018-10-01 8:09:00,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T080826Z_AS36991_xC2LmiTi5b8CFSa0wGIH4BSxjgtj03OLs6KQZMeBKYkbRguR71?input=https://www.exoticuganda.com/
https://www.exoticuganda.com/,13,13,2018-10-01 8:30:15,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T082856Z_AS36991_Iu8GXNUPgJgb9hG6EwyzHoROfU6Ou8Mgmf0kEDutk0UZ5MAX13?input=https://www.exoticuganda.com/
https://www.exoticuganda.com/,13,13,2018-10-01 11:32:05,29032,tcp_ip,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T112819Z_AS29032_qClDqWloUdeuFHE3VU31kts9fNUwLw7bWXNBRZk6xE6xuxi777?input=https://www.exoticuganda.com/
https://www.exoticuganda.com/,13,13,2018-10-02 12:35:28,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181002T123528Z_AS36991_h6IsvKjMEZMpKeYht3cAHtCd3u7PPzC8FZFHS9nlJsoUydfvsc?input=https://www.exoticuganda.com/
https://www.exoticuganda.com/,13,13,2018-10-03 6:50:00,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181003T064721Z_AS36991_JahqE7pUY3qLeJ7OS6SZkGFpQ58LT57yTkd32vj4PPlMXA1l6i?input=https://www.exoticuganda.com/
https://www.exoticuganda.com/,13,13,2018-10-03 7:27:30,37122,tcp_ip,FALSE,connect_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181003T072706Z_AS37122_Avvf1DoQU8kCrEdDBXYDkWXtMOwVy3fODMALyHrwvHBhgqZeSI?input=https://www.exoticuganda.com/
https://www.heavy-r.com,12,12,2018-09-27 15:25:23,37063,http-failure,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180927T152416Z_AS37063_eokDo0Q8AHmlN6tNyffevyRiQBrxfCunolCDU4DuRpCESywZQh?input=https://www.heavy-r.com
https://www.heavy-r.com,12,12,2018-09-28 12:19:15,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180928T121825Z_AS20294_u4UJT5wAUffzlxKZGGic55hBJ7Rr3DTuyLmkiYuXaLDtUoA494?input=https://www.heavy-r.com
https://www.heavy-r.com,12,12,2018-09-28 17:22:49,20294,tcp_ip,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180928T171730Z_AS20294_wszizC6nXsI8XmS0ohCCs1a5zKzvYLa2Yv3F6k0JKSz9Z9COei?input=https://www.heavy-r.com
https://www.heavy-r.com,12,12,2018-09-29 8:51:16,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180929T085004Z_AS20294_e05CresvHPhwpXFpBYDDAOjtDanFNusqbRMY28isH4SYONKnZR?input=https://www.heavy-r.com
https://www.heavy-r.com,12,12,2018-10-01 6:29:24,20294,http-failure,FALSE,ssl_error: error:00000000:lib(0):func(0):reason(0),,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T062449Z_AS20294_JqbaPPb0UwwGATqYfKQOhpj1e6gOkPfXD62efs9YkMTlYz5IXK?input=https://www.heavy-r.com
https://www.heavy-r.com,12,12,2018-10-01 8:09:04,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T080826Z_AS36991_xC2LmiTi5b8CFSa0wGIH4BSxjgtj03OLs6KQZMeBKYkbRguR71?input=https://www.heavy-r.com
https://www.heavy-r.com,12,12,2018-10-01 8:30:35,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T082856Z_AS36991_Iu8GXNUPgJgb9hG6EwyzHoROfU6Ou8Mgmf0kEDutk0UZ5MAX13?input=https://www.heavy-r.com
https://www.heavy-r.com,12,12,2018-10-01 11:06:35,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T110552Z_AS20294_T3BXxnYUnOhR5ESDNAKWOhkFg5zYdi0tuxnmXP2q5nwwsuE7yf?input=https://www.heavy-r.com
https://www.heavy-r.com,12,12,2018-10-01 11:28:57,29032,tcp_ip,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T112819Z_AS29032_qClDqWloUdeuFHE3VU31kts9fNUwLw7bWXNBRZk6xE6xuxi777?input=https://www.heavy-r.com
https://www.heavy-r.com,12,12,2018-10-02 12:40:48,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181002T123528Z_AS36991_h6IsvKjMEZMpKeYht3cAHtCd3u7PPzC8FZFHS9nlJsoUydfvsc?input=https://www.heavy-r.com
https://www.heavy-r.com,12,12,2018-10-03 6:49:50,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181003T064721Z_AS36991_JahqE7pUY3qLeJ7OS6SZkGFpQ58LT57yTkd32vj4PPlMXA1l6i?input=https://www.heavy-r.com
https://www.heavy-r.com,12,12,2018-10-03 7:27:43,37122,tcp_ip,FALSE,connection_refused,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181003T072706Z_AS37122_Avvf1DoQU8kCrEdDBXYDkWXtMOwVy3fODMALyHrwvHBhgqZeSI?input=https://www.heavy-r.com
https://www.pornhub.com,14,14,2018-09-27 15:05:07,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180927T145950Z_AS20294_W3wJwIEoKpPhSbDJ1MMEfs7mWeF60DXdXKY53cVFuNZ1GjJOSK?input=https://www.pornhub.com
https://www.pornhub.com,14,14,2018-09-27 15:25:00,37063,http-failure,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180927T152416Z_AS37063_eokDo0Q8AHmlN6tNyffevyRiQBrxfCunolCDU4DuRpCESywZQh?input=https://www.pornhub.com
https://www.pornhub.com,14,14,2018-09-28 12:19:19,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180928T121825Z_AS20294_u4UJT5wAUffzlxKZGGic55hBJ7Rr3DTuyLmkiYuXaLDtUoA494?input=https://www.pornhub.com
https://www.pornhub.com,14,14,2018-09-28 12:23:56,20294,http-failure,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180928T122151Z_AS20294_Gjz9V2twlHNIGfzR4yhPO2Opwg97MPJRjY9frNbD9iNqXI2KJW?input=https://www.pornhub.com
https://www.pornhub.com,14,14,2018-09-28 17:23:25,20294,tcp_ip,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180928T171730Z_AS20294_wszizC6nXsI8XmS0ohCCs1a5zKzvYLa2Yv3F6k0JKSz9Z9COei?input=https://www.pornhub.com
https://www.pornhub.com,14,14,2018-09-29 8:50:10,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180929T085004Z_AS20294_e05CresvHPhwpXFpBYDDAOjtDanFNusqbRMY28isH4SYONKnZR?input=https://www.pornhub.com
https://www.pornhub.com,14,14,2018-10-01 8:09:18,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T080826Z_AS36991_xC2LmiTi5b8CFSa0wGIH4BSxjgtj03OLs6KQZMeBKYkbRguR71?input=https://www.pornhub.com
https://www.pornhub.com,14,14,2018-10-01 8:29:08,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T082856Z_AS36991_Iu8GXNUPgJgb9hG6EwyzHoROfU6Ou8Mgmf0kEDutk0UZ5MAX13?input=https://www.pornhub.com
https://www.pornhub.com,14,14,2018-10-01 11:05:53,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T110552Z_AS20294_T3BXxnYUnOhR5ESDNAKWOhkFg5zYdi0tuxnmXP2q5nwwsuE7yf?input=https://www.pornhub.com
https://www.pornhub.com,14,14,2018-10-01 11:29:30,29032,http-failure,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T112819Z_AS29032_qClDqWloUdeuFHE3VU31kts9fNUwLw7bWXNBRZk6xE6xuxi777?input=https://www.pornhub.com
https://www.pornhub.com,14,14,2018-10-02 12:35:28,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181002T123528Z_AS36991_h6IsvKjMEZMpKeYht3cAHtCd3u7PPzC8FZFHS9nlJsoUydfvsc?input=https://www.pornhub.com
https://www.pornhub.com,14,14,2018-10-03 6:49:40,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181003T064721Z_AS36991_JahqE7pUY3qLeJ7OS6SZkGFpQ58LT57yTkd32vj4PPlMXA1l6i?input=https://www.pornhub.com
https://www.pornhub.com,14,14,2018-10-03 7:27:42,37122,tcp_ip,FALSE,connection_refused,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181003T072706Z_AS37122_Avvf1DoQU8kCrEdDBXYDkWXtMOwVy3fODMALyHrwvHBhgqZeSI?input=https://www.pornhub.com
https://www.redtube.com,13,13,2018-09-27 15:04:45,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180927T145950Z_AS20294_W3wJwIEoKpPhSbDJ1MMEfs7mWeF60DXdXKY53cVFuNZ1GjJOSK?input=https://www.redtube.com
https://www.redtube.com,13,13,2018-09-27 15:24:51,37063,http-failure,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180927T152416Z_AS37063_eokDo0Q8AHmlN6tNyffevyRiQBrxfCunolCDU4DuRpCESywZQh?input=https://www.redtube.com
https://www.redtube.com,13,13,2018-09-28 12:19:24,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180928T121825Z_AS20294_u4UJT5wAUffzlxKZGGic55hBJ7Rr3DTuyLmkiYuXaLDtUoA494?input=https://www.redtube.com
https://www.redtube.com,13,13,2018-09-28 17:18:22,20294,tcp_ip,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180928T171730Z_AS20294_wszizC6nXsI8XmS0ohCCs1a5zKzvYLa2Yv3F6k0JKSz9Z9COei?input=https://www.redtube.com
https://www.redtube.com,13,13,2018-09-29 8:51:31,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180929T085004Z_AS20294_e05CresvHPhwpXFpBYDDAOjtDanFNusqbRMY28isH4SYONKnZR?input=https://www.redtube.com
https://www.redtube.com,13,13,2018-10-01 6:30:41,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T062449Z_AS20294_JqbaPPb0UwwGATqYfKQOhpj1e6gOkPfXD62efs9YkMTlYz5IXK?input=https://www.redtube.com
https://www.redtube.com,13,13,2018-10-01 8:08:55,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T080826Z_AS36991_xC2LmiTi5b8CFSa0wGIH4BSxjgtj03OLs6KQZMeBKYkbRguR71?input=https://www.redtube.com
https://www.redtube.com,13,13,2018-10-01 8:29:08,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T082856Z_AS36991_Iu8GXNUPgJgb9hG6EwyzHoROfU6Ou8Mgmf0kEDutk0UZ5MAX13?input=https://www.redtube.com
https://www.redtube.com,13,13,2018-10-01 11:06:28,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T110552Z_AS20294_T3BXxnYUnOhR5ESDNAKWOhkFg5zYdi0tuxnmXP2q5nwwsuE7yf?input=https://www.redtube.com
https://www.redtube.com,13,13,2018-10-01 11:30:53,29032,tcp_ip,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T112819Z_AS29032_qClDqWloUdeuFHE3VU31kts9fNUwLw7bWXNBRZk6xE6xuxi777?input=https://www.redtube.com
https://www.redtube.com,13,13,2018-10-02 12:39:23,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181002T123528Z_AS36991_h6IsvKjMEZMpKeYht3cAHtCd3u7PPzC8FZFHS9nlJsoUydfvsc?input=https://www.redtube.com
https://www.redtube.com,13,13,2018-10-03 6:51:30,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181003T064721Z_AS36991_JahqE7pUY3qLeJ7OS6SZkGFpQ58LT57yTkd32vj4PPlMXA1l6i?input=https://www.redtube.com
https://www.redtube.com,13,13,2018-10-03 7:28:20,37122,tcp_ip,FALSE,connection_refused,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181003T072706Z_AS37122_Avvf1DoQU8kCrEdDBXYDkWXtMOwVy3fODMALyHrwvHBhgqZeSI?input=https://www.redtube.com
https://www.selectanescort.com/,10,14,2018-09-27 15:24:16,37063,http-failure,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180927T152416Z_AS37063_eokDo0Q8AHmlN6tNyffevyRiQBrxfCunolCDU4DuRpCESywZQh?input=https://www.selectanescort.com/
https://www.selectanescort.com/,10,14,2018-09-28 12:23:49,20294,http-failure,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180928T122151Z_AS20294_Gjz9V2twlHNIGfzR4yhPO2Opwg97MPJRjY9frNbD9iNqXI2KJW?input=https://www.selectanescort.com/
https://www.selectanescort.com/,10,14,2018-09-29 8:50:29,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180929T085004Z_AS20294_e05CresvHPhwpXFpBYDDAOjtDanFNusqbRMY28isH4SYONKnZR?input=https://www.selectanescort.com/
https://www.selectanescort.com/,10,14,2018-10-01 6:27:24,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T062449Z_AS20294_JqbaPPb0UwwGATqYfKQOhpj1e6gOkPfXD62efs9YkMTlYz5IXK?input=https://www.selectanescort.com/
https://www.selectanescort.com/,10,14,2018-10-01 8:08:47,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T080826Z_AS36991_xC2LmiTi5b8CFSa0wGIH4BSxjgtj03OLs6KQZMeBKYkbRguR71?input=https://www.selectanescort.com/
https://www.selectanescort.com/,10,14,2018-10-01 8:28:55,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T082856Z_AS36991_Iu8GXNUPgJgb9hG6EwyzHoROfU6Ou8Mgmf0kEDutk0UZ5MAX13?input=https://www.selectanescort.com/
https://www.selectanescort.com/,10,14,2018-10-01 11:06:00,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T110552Z_AS20294_T3BXxnYUnOhR5ESDNAKWOhkFg5zYdi0tuxnmXP2q5nwwsuE7yf?input=https://www.selectanescort.com/
https://www.selectanescort.com/,10,14,2018-10-01 11:31:22,29032,tcp_ip,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T112819Z_AS29032_qClDqWloUdeuFHE3VU31kts9fNUwLw7bWXNBRZk6xE6xuxi777?input=https://www.selectanescort.com/
https://www.selectanescort.com/,10,14,2018-10-02 12:36:28,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181002T123528Z_AS36991_h6IsvKjMEZMpKeYht3cAHtCd3u7PPzC8FZFHS9nlJsoUydfvsc?input=https://www.selectanescort.com/
https://www.selectanescort.com/,10,14,2018-10-03 6:49:49,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181003T064721Z_AS36991_JahqE7pUY3qLeJ7OS6SZkGFpQ58LT57yTkd32vj4PPlMXA1l6i?input=https://www.selectanescort.com/
https://www.thumbzilla.com,14,14,2018-09-27 15:00:15,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180927T145950Z_AS20294_W3wJwIEoKpPhSbDJ1MMEfs7mWeF60DXdXKY53cVFuNZ1GjJOSK?input=https://www.thumbzilla.com
https://www.thumbzilla.com,14,14,2018-09-27 15:27:17,37063,http-failure,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180927T152416Z_AS37063_eokDo0Q8AHmlN6tNyffevyRiQBrxfCunolCDU4DuRpCESywZQh?input=https://www.thumbzilla.com
https://www.thumbzilla.com,14,14,2018-09-28 12:20:17,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180928T121825Z_AS20294_u4UJT5wAUffzlxKZGGic55hBJ7Rr3DTuyLmkiYuXaLDtUoA494?input=https://www.thumbzilla.com
https://www.thumbzilla.com,14,14,2018-09-28 12:23:17,20294,http-failure,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180928T122151Z_AS20294_Gjz9V2twlHNIGfzR4yhPO2Opwg97MPJRjY9frNbD9iNqXI2KJW?input=https://www.thumbzilla.com
https://www.thumbzilla.com,14,14,2018-09-28 17:19:06,20294,tcp_ip,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180928T171730Z_AS20294_wszizC6nXsI8XmS0ohCCs1a5zKzvYLa2Yv3F6k0JKSz9Z9COei?input=https://www.thumbzilla.com
https://www.thumbzilla.com,14,14,2018-09-29 8:50:44,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180929T085004Z_AS20294_e05CresvHPhwpXFpBYDDAOjtDanFNusqbRMY28isH4SYONKnZR?input=https://www.thumbzilla.com
https://www.thumbzilla.com,14,14,2018-10-01 6:24:49,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T062449Z_AS20294_JqbaPPb0UwwGATqYfKQOhpj1e6gOkPfXD62efs9YkMTlYz5IXK?input=https://www.thumbzilla.com
https://www.thumbzilla.com,14,14,2018-10-01 8:08:34,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T080826Z_AS36991_xC2LmiTi5b8CFSa0wGIH4BSxjgtj03OLs6KQZMeBKYkbRguR71?input=https://www.thumbzilla.com
https://www.thumbzilla.com,14,14,2018-10-01 8:29:24,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T082856Z_AS36991_Iu8GXNUPgJgb9hG6EwyzHoROfU6Ou8Mgmf0kEDutk0UZ5MAX13?input=https://www.thumbzilla.com
https://www.thumbzilla.com,14,14,2018-10-01 11:07:01,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T110552Z_AS20294_T3BXxnYUnOhR5ESDNAKWOhkFg5zYdi0tuxnmXP2q5nwwsuE7yf?input=https://www.thumbzilla.com
https://www.thumbzilla.com,14,14,2018-10-01 11:30:05,29032,http-failure,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T112819Z_AS29032_qClDqWloUdeuFHE3VU31kts9fNUwLw7bWXNBRZk6xE6xuxi777?input=https://www.thumbzilla.com
https://www.thumbzilla.com,14,14,2018-10-02 12:36:03,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181002T123528Z_AS36991_h6IsvKjMEZMpKeYht3cAHtCd3u7PPzC8FZFHS9nlJsoUydfvsc?input=https://www.thumbzilla.com
https://www.thumbzilla.com,14,14,2018-10-03 6:48:45,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181003T064721Z_AS36991_JahqE7pUY3qLeJ7OS6SZkGFpQ58LT57yTkd32vj4PPlMXA1l6i?input=https://www.thumbzilla.com
https://www.thumbzilla.com,14,14,2018-10-03 7:27:45,37122,tcp_ip,FALSE,connection_refused,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181003T072706Z_AS37122_Avvf1DoQU8kCrEdDBXYDkWXtMOwVy3fODMALyHrwvHBhgqZeSI?input=https://www.thumbzilla.com
https://www.travelgirls.com/,10,13,2018-09-27 15:25:33,37063,http-failure,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180927T152416Z_AS37063_eokDo0Q8AHmlN6tNyffevyRiQBrxfCunolCDU4DuRpCESywZQh?input=https://www.travelgirls.com/
https://www.travelgirls.com/,10,13,2018-09-28 12:24:26,20294,http-failure,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180928T122151Z_AS20294_Gjz9V2twlHNIGfzR4yhPO2Opwg97MPJRjY9frNbD9iNqXI2KJW?input=https://www.travelgirls.com/
https://www.travelgirls.com/,10,13,2018-09-29 8:50:08,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20180929T085004Z_AS20294_e05CresvHPhwpXFpBYDDAOjtDanFNusqbRMY28isH4SYONKnZR?input=https://www.travelgirls.com/
https://www.travelgirls.com/,10,13,2018-10-01 6:25:05,20294,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T062449Z_AS20294_JqbaPPb0UwwGATqYfKQOhpj1e6gOkPfXD62efs9YkMTlYz5IXK?input=https://www.travelgirls.com/
https://www.travelgirls.com/,10,13,2018-10-01 8:08:49,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T080826Z_AS36991_xC2LmiTi5b8CFSa0wGIH4BSxjgtj03OLs6KQZMeBKYkbRguR71?input=https://www.travelgirls.com/
https://www.travelgirls.com/,10,13,2018-10-01 8:29:19,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T082856Z_AS36991_Iu8GXNUPgJgb9hG6EwyzHoROfU6Ou8Mgmf0kEDutk0UZ5MAX13?input=https://www.travelgirls.com/
https://www.travelgirls.com/,10,13,2018-10-01 11:29:04,29032,tcp_ip,FALSE,generic_timeout_error,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181001T112819Z_AS29032_qClDqWloUdeuFHE3VU31kts9fNUwLw7bWXNBRZk6xE6xuxi777?input=https://www.travelgirls.com/
https://www.travelgirls.com/,10,13,2018-10-02 12:35:48,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181002T123528Z_AS36991_h6IsvKjMEZMpKeYht3cAHtCd3u7PPzC8FZFHS9nlJsoUydfvsc?input=https://www.travelgirls.com/
https://www.travelgirls.com/,10,13,2018-10-03 6:47:20,36991,http-failure,FALSE,connection_reset,,consistent,,0,,,,https://explorer.ooni.io/measurement/20181003T064721Z_AS36991_JahqE7pUY3qLeJ7OS6SZkGFpQ58LT57yTkd32vj4PPlMXA1l6i?input=https://www.travelgirls.com/
