1534407589	bridge	109.105.109.165	24215	ok	None
1534407589	bridge	109.105.109.165	10527	ok	None
1534407589	bridge	109.105.109.146	27668	ok	None
1534407589	bridge	109.105.109.147	13764	ok	None
1534407589	bridge	83.212.101.3	50000	ok	None
1534407589	bridge	83.212.101.3	41213	ok	None
1534407589	bridge	83.212.101.3	50001	ok	None
1534407589	bridge	83.212.101.3	50002	ok	None
1534407589	bridge	83.212.101.3	50003	ok	None
1534407589	bridge	83.212.101.3	50004	ok	None
1534407589	bridge	83.212.101.3	50006	ok	None
1534407589	bridge	83.212.101.3	50005	ok	None
1534407589	bridge	83.212.101.3	50008	ok	None
1534407589	bridge	83.212.101.3	50007	ok	None
1534407589	bridge	83.212.101.3	50009	ok	None
1534407589	bridge	83.212.101.3	80	ok	None
1534407589	bridge	83.212.101.3	443	fail	[Errno 111] Connection refused
1534407589	bridge	83.212.101.3	22	ok	None
1534407589	bridge	198.245.60.50	443	ok	None
1534407589	bridge	198.245.60.50	22	ok	None
1534407592	bridge	178.209.52.110	443	fail	[Errno 113] No route to host
1534407599	bridge	178.209.52.110	22	fail	[Errno 113] No route to host
1534407605	bridge	109.105.109.165	22	fail	timed out
1534407605	bridge	109.105.109.146	22	fail	timed out
1534407605	bridge	104.131.108.182	56880	fail	timed out
1534407605	bridge	192.240.101.106	80	fail	timed out
1534407605	bridge	192.99.11.54	443	fail	timed out
1534407605	bridge	192.99.11.54	22	fail	timed out
1534407605	bridge	154.35.22.9	60873	fail	timed out
1534407605	bridge	154.35.22.9	1984	fail	timed out
1534407605	bridge	154.35.22.9	443	fail	timed out
1534407605	bridge	154.35.22.9	80	fail	timed out
1534407605	bridge	154.35.22.9	5881	fail	timed out
1534407605	bridge	154.35.22.9	7013	fail	timed out
1534407605	bridge	154.35.22.9	12166	fail	timed out
1534407605	bridge	154.35.22.9	14303	fail	timed out
1534407605	bridge	154.35.22.9	25427	fail	timed out
1534407605	bridge	154.35.22.9	29733	fail	timed out
1534407605	bridge	154.35.22.9	40782	fail	timed out
1534407605	bridge	154.35.22.9	42487	fail	timed out
1534407605	bridge	154.35.22.9	48869	fail	timed out
1534407605	bridge	154.35.22.9	50819	fail	timed out
1534407605	bridge	154.35.22.10	41835	fail	timed out
1534407605	bridge	154.35.22.10	1984	fail	timed out
1534407605	bridge	154.35.22.10	443	fail	timed out
1534407605	bridge	154.35.22.10	80	fail	timed out
1534407605	bridge	154.35.22.10	2934	fail	timed out
1534407605	bridge	154.35.22.10	9332	fail	timed out
1534407605	bridge	154.35.22.10	15937	fail	timed out
1534407605	bridge	154.35.22.10	24338	fail	timed out
1534407605	bridge	154.35.22.10	26336	fail	timed out
1534407605	bridge	154.35.22.10	26703	fail	timed out
1534407608	bridge	154.35.22.10	40348	fail	timed out
1534407615	bridge	154.35.22.10	46345	fail	timed out
1534407621	bridge	154.35.22.10	55622	fail	timed out
1534407621	bridge	154.35.22.10	56472	fail	timed out
1534407621	bridge	154.35.22.10	22	fail	timed out
1534407621	bridge	154.35.22.11	49868	fail	timed out
1534407621	bridge	154.35.22.11	1984	fail	timed out
1534407621	bridge	154.35.22.11	443	fail	timed out
1534407621	bridge	154.35.22.11	2413	fail	timed out
1534407621	bridge	154.35.22.11	80	fail	timed out
1534407621	bridge	154.35.22.11	7920	fail	timed out
1534407621	bridge	154.35.22.11	16488	fail	timed out
1534407621	bridge	154.35.22.11	17613	fail	timed out
1534407621	bridge	154.35.22.11	36652	fail	timed out
1534407621	bridge	154.35.22.11	44594	fail	timed out
1534407621	bridge	154.35.22.11	54823	fail	timed out
1534407621	bridge	154.35.22.11	58028	fail	timed out
1534407621	bridge	154.35.22.11	60166	fail	timed out
1534407621	bridge	154.35.22.11	64841	fail	timed out
1534407621	bridge	154.35.22.11	22	fail	timed out
1534407621	bridge	154.35.22.12	80	fail	timed out
1534407621	bridge	154.35.22.12	443	fail	timed out
1534407621	bridge	154.35.22.12	1984	fail	timed out
1534407621	bridge	154.35.22.12	1894	fail	timed out
1534407621	bridge	85.17.30.79	22	ok	None
1534407621	bridge	85.17.30.79	443	ok	None
1534407621	bridge	154.35.22.12	4148	fail	timed out
1534407621	bridge	154.35.22.12	4304	fail	timed out
1534407621	bridge	154.35.22.12	13023	fail	timed out
1534407621	bridge	154.35.22.12	26919	fail	timed out
1534407621	bridge	154.35.22.12	26715	fail	timed out
1534407621	bridge	192.95.36.142	443	ok	None
1534407621	bridge	154.35.22.12	34939	fail	timed out
1534407621	bridge	154.35.22.12	36882	fail	timed out
1534407621	bridge	192.95.36.142	2200	ok	None
1534407621	bridge	154.35.22.12	40033	fail	timed out
1534407621	bridge	37.218.245.14	80	ok	None
1534407621	bridge	37.218.245.14	443	ok	None
1534407621	bridge	38.229.1.77	80	ok	None
1534407621	bridge	37.218.245.14	38224	ok	None
1534407621	bridge	38.229.1.78	80	ok	None
1534407621	bridge	38.229.33.82	80	ok	None
1534407621	bridge	38.229.33.83	80	ok	None
1534407621	bridge	109.105.109.163	38980	ok	None
1534407621	bridge	85.31.186.98	443	ok	None
1534407621	bridge	109.105.109.163	47779	ok	None
1534407621	bridge	85.31.186.26	443	ok	None
1534407621	bridge	37.218.240.34	80	ok	None
1534407621	bridge	37.218.240.34	443	ok	None
1534407621	bridge	37.218.240.34	40035	ok	None
1534407621	bridge	216.252.162.21	46089	ok	None
1534407621	bridge	169.229.59.75	46328	fail	[Errno 111] Connection refused
1534407621	bridge	131.252.210.150	8080	ok	None
1534407621	bridge	128.105.214.162	8080	ok	None
1534407621	bridge	128.105.214.163	8080	ok	None
1534407624	bridge	154.35.22.12	44899	fail	timed out
1534407624	bridge	37.218.245.1	80	fail	[Errno 113] No route to host
1534407624	bridge	37.218.245.1	44769	fail	[Errno 113] No route to host
1534407624	bridge	37.218.245.1	443	fail	[Errno 113] No route to host
1534407624	bridge	37.218.240.37	80	fail	[Errno 113] No route to host
1534407624	bridge	37.218.240.37	42779	fail	[Errno 113] No route to host
1534407624	bridge	37.218.240.37	443	fail	[Errno 113] No route to host
1534407631	bridge	154.35.22.12	22	fail	timed out
1534407637	bridge	154.35.22.13	80	fail	timed out
1534407637	bridge	154.35.22.13	443	fail	timed out
1534407637	bridge	154.35.22.13	1984	fail	timed out
1534407637	bridge	154.35.22.13	4319	fail	timed out
1534407637	bridge	154.35.22.13	16815	fail	timed out
1534407637	bridge	154.35.22.13	6041	fail	timed out
1534407637	bridge	154.35.22.13	17878	fail	timed out
1534407637	bridge	154.35.22.13	29243	fail	timed out
1534407637	bridge	154.35.22.13	30956	fail	timed out
1534407637	bridge	154.35.22.13	39004	fail	timed out
1534407637	bridge	154.35.22.13	50681	fail	timed out
1534407637	bridge	154.35.22.13	59765	fail	timed out
1534407637	bridge	154.35.22.13	62623	fail	timed out
1534407637	bridge	154.35.22.13	22	fail	timed out
1534407637	bridge	169.229.59.74	31493	fail	timed out
1534407637	bridge	128.105.214.161	8080	fail	timed out
