1534377863	dir	162.247.74.201	80	ok	None
1534377863	dir	89.12.252.88	9031	fail	[Errno 113] No route to host
1534377863	or	89.12.252.88	9002	fail	[Errno 113] No route to host
1534377863	or	162.247.74.201	443	ok	None
1534377863	dir	212.51.156.25	9002	ok	None
1534377863	dir	91.96.49.72	9030	ok	None
1534377863	or	212.51.156.25	9001	ok	None
1534377863	dir	79.119.125.238	9030	ok	None
1534377863	dir	62.210.89.35	9030	ok	None
1534377863	dir	93.104.65.79	110	ok	None
1534377863	or	80.254.128.45	9001	ok	None
1534377863	or	41.231.53.101	8081	ok	None
1534377864	or	91.96.49.72	9001	ok	None
1534377864	or	79.119.125.238	9001	ok	None
1534377864	or	62.210.89.35	9001	ok	None
1534377864	or	93.104.65.79	80	ok	None
1534377864	or	109.226.191.185	9001	ok	None
1534377865	dir	90.76.115.160	9030	ok	None
1534377865	or	220.233.88.184	9001	ok	None
1534377865	or	178.17.171.176	9100	ok	None
1534377865	or	90.76.115.160	9001	ok	None
1534377867	or	81.158.84.33	42347	fail	[Errno 113] No route to host
1534377878	or	174.127.217.73	55554	fail	timed out
1534377878	dir	185.13.39.197	80	fail	timed out
1534377878	or	185.13.39.197	443	fail	timed out
1534377878	dir	88.99.216.194	9030	fail	timed out
1534377878	or	88.99.216.194	9001	fail	timed out
1534377878	dir	185.22.172.237	80	fail	timed out
1534377878	or	185.22.172.237	443	fail	timed out
1534377878	dir	199.249.223.62	80	fail	timed out
1534377879	or	199.249.223.62	443	fail	timed out
1534377879	dir	185.243.53.99	9030	fail	timed out
1534377879	dir	84.40.112.70	9030	fail	timed out
1534377879	or	84.40.112.70	9001	fail	timed out
1534377879	dir	150.43.248.235	55066	fail	timed out
1534377879	or	150.43.248.235	50066	fail	timed out
1534377879	or	66.175.211.27	9001	fail	timed out
1534377879	dir	77.123.42.148	800	fail	timed out
1534377879	or	77.123.42.148	444	fail	timed out
1534377879	dir	131.255.5.189	16951	fail	timed out
1534377879	or	131.255.5.189	4038	fail	timed out
1534377879	dir	142.4.211.52	80	ok	None
1534377879	or	185.243.53.99	9001	fail	('_ssl.c:565: The handshake operation timed out',)
1534377879	or	142.4.211.52	443	ok	None
1534377879	dir	176.10.104.240	80	fail	timed out
1534377879	or	176.10.104.240	443	fail	timed out
1534377879	dir	95.143.193.125	80	fail	timed out
1534377879	or	95.143.193.125	443	fail	timed out
1534377879	dir	188.32.140.126	12631	fail	timed out
