,measurement_start_time,probe_asn,input,domain,explorer_url,dns,false,http-failure,tcp_ip
258,2019-03-14 07:31:05,4847,https://ar.wikipedia.org/,ar.wikipedia.org,https://explorer.ooni.io/measurement/20190314T073229Z_AS4847_hjsWeDT6ZGy32G3G3RlGQQBRBy5aQqnplYHTzbF0tJ3QIZwUUE?input=https%3A%2F%2Far.wikipedia.org%2F,0.0,1.0,0.0,0.0
259,2019-03-20 13:22:53,4134,https://ja.wikipedia.org/,ja.wikipedia.org,https://explorer.ooni.io/measurement/20190320T132152Z_AS4134_IN4esi2oaGs4givTkut8HbaBppfqKpWWjMxyCyX9GMUdKICaNW?input=https%3A%2F%2Fja.wikipedia.org%2F,1.0,0.0,0.0,0.0
260,2019-03-21 21:24:14,0,https://es.m.wikipedia.org/,es.m.wikipedia.org,https://explorer.ooni.io/measurement/20190321T212354Z_AS0_SY5HEbk1qv9vaJgb3y8SXoSku3SlKxYJtSSPT2h2KzKoOPipC3?input=https%3A%2F%2Fes.m.wikipedia.org%2F,0.0,1.0,0.0,0.0
261,2019-03-22 03:29:22,4134,https://fr.wikipedia.org/,fr.wikipedia.org,https://explorer.ooni.io/measurement/20190322T032819Z_AS4134_HpSBsyuMhDs2qBkSctSTWEm2vI1qqCUfrDmNWK69PUaMPJEulz?input=https%3A%2F%2Ffr.wikipedia.org%2F,0.0,1.0,0.0,0.0
262,2019-03-22 23:03:27,4134,https://it.wikipedia.org/,it.wikipedia.org,https://explorer.ooni.io/measurement/20190322T230327Z_AS4134_1WIZqPoyk4xaSqtjImkD3Fqszf4RSEBDUDoPpLC66viJbsSP7n?input=https%3A%2F%2Fit.wikipedia.org%2F,0.0,1.0,0.0,0.0
263,2019-03-25 16:43:07,9808,https://ar.wikipedia.org/,ar.wikipedia.org,https://explorer.ooni.io/measurement/20190325T164223Z_AS9808_lMJLwABRf2ZsHlVlJVvku2a2JcplN4MZgLSCNzK1E5SHhBl1pr?input=https%3A%2F%2Far.wikipedia.org%2F,0.0,1.0,0.0,0.0
264,2019-03-26 16:49:10,9808,https://es.m.wikipedia.org/,es.m.wikipedia.org,https://explorer.ooni.io/measurement/20190326T164858Z_AS9808_8vS9xYTxT0e8IHySKMwGwiKNgjH9TQMFgW41OhN06CopM6Bj9O?input=https%3A%2F%2Fes.m.wikipedia.org%2F,0.0,1.0,0.0,0.0
265,2019-04-02 12:08:57,134543,https://it.wikipedia.org/,it.wikipedia.org,https://explorer.ooni.io/measurement/20190402T120755Z_AS134543_4tAJKAnqoOKUJbvxMHL8wkOuIRGsOWvKTkCTWhLvAJotmL3KeJ?input=https%3A%2F%2Fit.wikipedia.org%2F,0.0,1.0,0.0,0.0
266,2019-04-04 06:20:18,4538,https://fr.wikipedia.org/,fr.wikipedia.org,https://explorer.ooni.io/measurement/20190404T062013Z_AS4538_RWBKIscRoYsBLEmU8POut5f178OzGfaf8xWxNlZb9dIN3Ayb29?input=https%3A%2F%2Ffr.wikipedia.org%2F,0.0,1.0,0.0,0.0
267,2019-04-05 11:48:15,4134,https://www.wikipedia.org/,www.wikipedia.org,https://explorer.ooni.io/measurement/20190405T114638Z_AS4134_8YTRyjdYKDLG5bnH4naJnbm5mNQmRXjkiQaObxCxl5q8eeKFyg?input=https%3A%2F%2Fwww.wikipedia.org%2F,0.0,1.0,0.0,0.0
268,2019-04-05 13:23:41,58466,https://it.wikipedia.org/,it.wikipedia.org,https://explorer.ooni.io/measurement/20190405T132341Z_AS58466_KFZ1aCyOvR5fgMPjYQHPE8VdW22dxUZu3RFWUlgZxW9dUp1RZm?input=https%3A%2F%2Fit.wikipedia.org%2F,0.0,1.0,0.0,0.0
269,2019-04-08 02:06:17,132525,https://es.wikipedia.org/,es.wikipedia.org,https://explorer.ooni.io/measurement/20190408T020614Z_AS132525_n9CFtpKykmfYBAvL0poVmD8SkMKB72cmSlGfwxiEt4JtRI4XYs?input=https%3A%2F%2Fes.wikipedia.org%2F,0.0,1.0,0.0,0.0
270,2019-04-15 15:25:12,4134,https://it.wikipedia.org/,it.wikipedia.org,https://explorer.ooni.io/measurement/20190415T152512Z_AS4134_DaufdBM0BeryiIw0l6hPLQcZjo1ngl2FSSlPwjrwsJKj8eVgTM?input=https%3A%2F%2Fit.wikipedia.org%2F,0.0,1.0,0.0,0.0
271,2019-04-19 10:57:33,0,https://de.wikipedia.org/,de.wikipedia.org,https://explorer.ooni.io/measurement/20190419T105733Z_AS0_oXZGPZGk8wniYWRErlHUxpOaIwHQ2eFEDxrYjQ2VzvSRnMEH4q?input=https%3A%2F%2Fde.wikipedia.org%2F,0.0,1.0,0.0,0.0
272,2019-04-20 18:11:41,56046,https://it.wikipedia.org/,it.wikipedia.org,https://explorer.ooni.io/measurement/20190420T181135Z_AS56046_7hIX67InAnT1jpzy6pKCGVo4TYRRe2t3tGeHuieXDDTkXUrZxp?input=https%3A%2F%2Fit.wikipedia.org%2F,0.0,0.0,0.0,1.0
273,2019-04-21 10:34:21,9808,https://ca.wikipedia.org/,ca.wikipedia.org,https://explorer.ooni.io/measurement/20190421T103420Z_AS9808_GWSEXIGlEn0vuNUsRdZJ5rSHeJyo6JCcQwmBotOOPb9sjXT3yO?input=https%3A%2F%2Fca.wikipedia.org%2F,0.0,1.0,0.0,0.0
274,2019-04-22 02:38:14,9808,https://es.wikipedia.org/,es.wikipedia.org,https://explorer.ooni.io/measurement/20190422T023718Z_AS9808_Bi01gWQansOXofWlf72rtNVB9VSZ76d2l6RySpKcK9dDLqlPoj?input=https%3A%2F%2Fes.wikipedia.org%2F,0.0,1.0,0.0,0.0
275,2019-04-23 03:52:18,56048,https://en.m.wikipedia.org/,en.m.wikipedia.org,https://explorer.ooni.io/measurement/20190423T035142Z_AS56048_9HCanwom7MwTdgH6iFEruFBTyW1rWdXWKTU84DFJ8XJxwD8Wak?input=https%3A%2F%2Fen.m.wikipedia.org%2F,0.0,1.0,0.0,0.0
276,2019-04-24 18:46:20,4812,https://en.m.wikipedia.org/,en.m.wikipedia.org,https://explorer.ooni.io/measurement/20190424T184620Z_AS4812_uPrp3RBw5NPU5w8LixkcYpxAY7ur6SABpkhaAEMO1cSU2oczKY?input=https%3A%2F%2Fen.m.wikipedia.org%2F,1.0,0.0,0.0,0.0
277,2019-04-25 06:44:51,4837,https://www.wikipedia.org,www.wikipedia.org,https://explorer.ooni.io/measurement/20190425T064451Z_AS4837_ARaBpVrtwyOUq2wu4aonM32HPV5aj5ZCEysuDJRM2K1yiAH8JB?input=https%3A%2F%2Fwww.wikipedia.org,1.0,0.0,0.0,0.0
278,2019-04-25 07:09:17,4134,https://en.wikipedia.org,en.wikipedia.org,https://explorer.ooni.io/measurement/20190425T070917Z_AS4134_45hNnx6LkceBitzcVB1oAGfpHyJuKFKR7NkLU5XTCdz2JKVPhy?input=https%3A%2F%2Fen.wikipedia.org,1.0,0.0,0.0,0.0
279,2019-04-25 07:32:52,134238,https://en.wikipedia.org,en.wikipedia.org,https://explorer.ooni.io/measurement/20190425T073252Z_AS134238_Q3wLSK8eADtuH9Q7bFqAbtc8adK8VFjFI2I1f63NZdDHn3ciVN?input=https%3A%2F%2Fen.wikipedia.org,1.0,0.0,0.0,0.0
280,2019-04-25 07:35:45,4837,https://en.wikipedia.org,en.wikipedia.org,https://explorer.ooni.io/measurement/20190425T073545Z_AS4837_sM9uL639sAqOgdNOykHV9ra1Oh05M0NAAEl1C07R9XXJvZ2eGY?input=https%3A%2F%2Fen.wikipedia.org,1.0,0.0,0.0,0.0
281,2019-04-25 09:13:26,23724,https://www.wikipedia.org/,www.wikipedia.org,https://explorer.ooni.io/measurement/20190425T091326Z_AS23724_ZNKwQM35rwKD58og9HuZCICJA89Doe4FFdZlvKh98QxfNeSmAj?input=https%3A%2F%2Fwww.wikipedia.org%2F,1.0,0.0,0.0,0.0
282,2019-04-25 09:14:52,23724,https://de.wikipedia.org/,de.wikipedia.org,https://explorer.ooni.io/measurement/20190425T091326Z_AS23724_ZNKwQM35rwKD58og9HuZCICJA89Doe4FFdZlvKh98QxfNeSmAj?input=https%3A%2F%2Fde.wikipedia.org%2F,1.0,0.0,0.0,0.0
283,2019-04-25 09:15:38,23724,https://fr.m.wikipedia.org/,fr.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T091326Z_AS23724_ZNKwQM35rwKD58og9HuZCICJA89Doe4FFdZlvKh98QxfNeSmAj?input=https%3A%2F%2Ffr.m.wikipedia.org%2F,1.0,0.0,0.0,0.0
284,2019-04-25 09:15:44,23724,https://ca.wikipedia.org/,ca.wikipedia.org,https://explorer.ooni.io/measurement/20190425T091326Z_AS23724_ZNKwQM35rwKD58og9HuZCICJA89Doe4FFdZlvKh98QxfNeSmAj?input=https%3A%2F%2Fca.wikipedia.org%2F,1.0,0.0,0.0,0.0
285,2019-04-25 09:16:08,23724,https://zh.wikipedia.org/,zh.wikipedia.org,https://explorer.ooni.io/measurement/20190425T091326Z_AS23724_ZNKwQM35rwKD58og9HuZCICJA89Doe4FFdZlvKh98QxfNeSmAj?input=https%3A%2F%2Fzh.wikipedia.org%2F,1.0,0.0,0.0,0.0
286,2019-04-25 09:16:14,23724,https://ja.wikipedia.org/,ja.wikipedia.org,https://explorer.ooni.io/measurement/20190425T091326Z_AS23724_ZNKwQM35rwKD58og9HuZCICJA89Doe4FFdZlvKh98QxfNeSmAj?input=https%3A%2F%2Fja.wikipedia.org%2F,1.0,0.0,0.0,0.0
287,2019-04-25 09:20:20,4134,https://es.wikipedia.org/,es.wikipedia.org,https://explorer.ooni.io/measurement/20190425T091831Z_AS4134_P3DLyzCTNUSvPo4sgDSHxlp1gtC8C9YDV35s3eEq5qPqhuAfzL?input=https%3A%2F%2Fes.wikipedia.org%2F,1.0,0.0,0.0,0.0
288,2019-04-25 09:20:24,4134,https://es.m.wikipedia.org/,es.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T091831Z_AS4134_P3DLyzCTNUSvPo4sgDSHxlp1gtC8C9YDV35s3eEq5qPqhuAfzL?input=https%3A%2F%2Fes.m.wikipedia.org%2F,1.0,0.0,0.0,0.0
289,2019-04-25 09:22:14,4134,https://ru.m.wikipedia.org/,ru.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T091831Z_AS4134_P3DLyzCTNUSvPo4sgDSHxlp1gtC8C9YDV35s3eEq5qPqhuAfzL?input=https%3A%2F%2Fru.m.wikipedia.org%2F,1.0,0.0,0.0,0.0
290,2019-04-25 09:23:30,4134,https://fr.m.wikipedia.org/,fr.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T091831Z_AS4134_P3DLyzCTNUSvPo4sgDSHxlp1gtC8C9YDV35s3eEq5qPqhuAfzL?input=https%3A%2F%2Ffr.m.wikipedia.org%2F,1.0,0.0,0.0,0.0
291,2019-04-25 09:24:36,4134,https://zh.m.wikipedia.org/,zh.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T091831Z_AS4134_P3DLyzCTNUSvPo4sgDSHxlp1gtC8C9YDV35s3eEq5qPqhuAfzL?input=https%3A%2F%2Fzh.m.wikipedia.org%2F,1.0,0.0,0.0,0.0
292,2019-04-25 09:24:40,4134,https://ja.wikipedia.org/,ja.wikipedia.org,https://explorer.ooni.io/measurement/20190425T091831Z_AS4134_P3DLyzCTNUSvPo4sgDSHxlp1gtC8C9YDV35s3eEq5qPqhuAfzL?input=https%3A%2F%2Fja.wikipedia.org%2F,1.0,0.0,0.0,0.0
293,2019-04-25 09:25:28,4134,https://it.wikipedia.org/,it.wikipedia.org,https://explorer.ooni.io/measurement/20190425T091831Z_AS4134_P3DLyzCTNUSvPo4sgDSHxlp1gtC8C9YDV35s3eEq5qPqhuAfzL?input=https%3A%2F%2Fit.wikipedia.org%2F,1.0,0.0,0.0,0.0
294,2019-04-25 09:25:28,4134,https://ja.m.wikipedia.org/,ja.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T091831Z_AS4134_P3DLyzCTNUSvPo4sgDSHxlp1gtC8C9YDV35s3eEq5qPqhuAfzL?input=https%3A%2F%2Fja.m.wikipedia.org%2F,1.0,0.0,0.0,0.0
295,2019-04-25 09:25:32,4134,https://it.m.wikipedia.org/,it.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T091831Z_AS4134_P3DLyzCTNUSvPo4sgDSHxlp1gtC8C9YDV35s3eEq5qPqhuAfzL?input=https%3A%2F%2Fit.m.wikipedia.org%2F,1.0,0.0,0.0,0.0
296,2019-04-25 11:46:51,4134,https://ar.wikipedia.org,ar.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Far.wikipedia.org,1.0,0.0,0.0,0.0
297,2019-04-25 11:46:51,4134,https://en.m.wikipedia.org,en.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fen.m.wikipedia.org,0.0,0.0,1.0,0.0
298,2019-04-25 11:46:51,4134,https://en.wikipedia.org,en.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fen.wikipedia.org,1.0,0.0,0.0,0.0
299,2019-04-25 11:46:51,4134,https://www.wikipedia.org,www.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fwww.wikipedia.org,1.0,0.0,0.0,0.0
300,2019-04-25 11:48:24,4134,https://ar.m.wikipedia.org,ar.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Far.m.wikipedia.org,1.0,0.0,0.0,0.0
301,2019-04-25 11:48:54,4134,https://es.wikipedia.org,es.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fes.wikipedia.org,1.0,0.0,0.0,0.0
302,2019-04-25 11:49:03,4134,https://es.m.wikipedia.org,es.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fes.m.wikipedia.org,1.0,0.0,0.0,0.0
303,2019-04-25 11:49:25,4134,https://de.wikipedia.org,de.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fde.wikipedia.org,1.0,0.0,0.0,0.0
304,2019-04-25 11:50:57,4134,https://de.m.wikipedia.org,de.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fde.m.wikipedia.org,1.0,0.0,0.0,0.0
305,2019-04-25 11:50:57,4134,https://ru.wikipedia.org,ru.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fru.wikipedia.org,1.0,0.0,0.0,0.0
306,2019-04-25 11:51:27,4134,https://ru.m.wikipedia.org,ru.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fru.m.wikipedia.org,1.0,0.0,0.0,0.0
307,2019-04-25 11:51:35,4134,https://fr.wikipedia.org,fr.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Ffr.wikipedia.org,1.0,0.0,0.0,0.0
308,2019-04-25 11:53:34,4134,https://fr.m.wikipedia.org,fr.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Ffr.m.wikipedia.org,1.0,0.0,0.0,0.0
309,2019-04-25 11:53:39,4134,https://ca.wikipedia.org,ca.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fca.wikipedia.org,1.0,0.0,0.0,0.0
310,2019-04-25 11:54:01,4134,https://ca.m.wikipedia.org,ca.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fca.m.wikipedia.org,1.0,0.0,0.0,0.0
311,2019-04-25 11:54:07,4134,https://zh.wikipedia.org,zh.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fzh.wikipedia.org,1.0,0.0,0.0,0.0
312,2019-04-25 11:55:36,4134,https://zh.m.wikipedia.org,zh.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fzh.m.wikipedia.org,1.0,0.0,0.0,0.0
313,2019-04-25 11:56:03,4134,https://ja.wikipedia.org,ja.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fja.wikipedia.org,1.0,0.0,0.0,0.0
314,2019-04-25 11:56:10,4134,https://ja.m.wikipedia.org,ja.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fja.m.wikipedia.org,1.0,0.0,0.0,0.0
315,2019-04-25 11:56:40,4134,https://it.wikipedia.org,it.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fit.wikipedia.org,1.0,0.0,0.0,0.0
316,2019-04-25 11:57:38,4134,https://it.m.wikipedia.org,it.m.wikipedia.org,https://explorer.ooni.io/measurement/20190425T114650Z_AS4134_kOWuSAZQt0LhyZijQN6xKVhgDLtrhVpcWa6PRQuZKQOaKqH3Xr?input=https%3A%2F%2Fit.m.wikipedia.org,1.0,0.0,0.0,0.0
317,2019-04-25 12:13:47,4837,https://ja.wikipedia.org/,ja.wikipedia.org,https://explorer.ooni.io/measurement/20190425T121339Z_AS4837_i9E9ZzSSoWJm9KzjYewhey6kicgjtsUDyCkyZkKM7WhpJFd2Ud?input=https%3A%2F%2Fja.wikipedia.org%2F,1.0,0.0,0.0,0.0
318,2019-04-27 12:36:08,4134,https://en.wikipedia.org/,en.wikipedia.org,https://explorer.ooni.io/measurement/20190427T123455Z_AS4134_i9XKCtPHIp8fQBAQSSMkNSBnZD9YxryuiWo189B9lmj61GNA13?input=https%3A%2F%2Fen.wikipedia.org%2F,1.0,0.0,0.0,0.0
319,2019-04-28 12:32:23,4837,https://pt.m.wikipedia.org/,pt.m.wikipedia.org,https://explorer.ooni.io/measurement/20190428T123200Z_AS4837_aaZHIyuhDZEM9I6DTtjGU0FTwzQYQqvWNYrf3Ul2WSLhhg7Juo?input=https%3A%2F%2Fpt.m.wikipedia.org%2F,1.0,0.0,0.0,0.0
320,2019-05-01 00:37:12,4134,https://en.m.wikipedia.org/,en.m.wikipedia.org,https://explorer.ooni.io/measurement/20190501T003525Z_AS4134_e2JLQ70KIR1RDw859wHBT0lIwVcJw31lvwiGB3dsjEAfa7Jzyx?input=https%3A%2F%2Fen.m.wikipedia.org%2F,0.0,0.0,1.0,0.0
