Measurement Start Time,Websites ,Accessible,Blocking,Control Failure,Dns Experiment Failure,Http Experiment Failure,Dns Consistency,Status Code Match,Headers Match,Title Match,Body Proportion,Body Length Match,Explorer
2018-06-24 09:03:04,http://www.torproject.org,,,,,,,,,,,,https://explorer.ooni.torproject.org/measurement/20180625T122826Z_AS24757_csAuWFuX9SkLE1hcCKlFNhQbcfRNWK5ttP0I1IIxAGr9SbbBs8?input=http://www.torproject.org
2018-06-24 09:03:04,http://www.torproject.org,,,,,,,,,,,,https://explorer.ooni.torproject.org/measurement/20180624T083716Z_AS24757_K0xokOGvboZFIcd4LQ90BuOacRbQIBIsSUaM28kmPV8Xta5I6w?input=http://www.torproject.org
2018-06-24 09:03:06,https://www.torproject.org,,,,,,,,,,,,https://explorer.ooni.torproject.org/measurement/20180625T122826Z_AS24757_csAuWFuX9SkLE1hcCKlFNhQbcfRNWK5ttP0I1IIxAGr9SbbBs8?input=https://www.torproject.org
2018-06-24 09:03:06,https://www.torproject.org,,,,,,,,,,,,https://explorer.ooni.torproject.org/measurement/20180624T083716Z_AS24757_K0xokOGvboZFIcd4LQ90BuOacRbQIBIsSUaM28kmPV8Xta5I6w?input=https://www.torproject.org
2018-06-24 09:58:57,http://www.torproject.org/,f,http-failure,,,generic_timeout_error,consistent,,,,0,,https://explorer.ooni.torproject.org/measurement/20180624T095414Z_AS24757_8n0E1nbCnJmkeI97jQbxbXyz3Q9h93jf4IP6f5nXSFxnsuyyx4?input=http://www.torproject.org/
2018-06-25 10:25:55,http://ooni.torproject.org,t,false,,,,consistent,t,t,t,1,t,https://explorer.ooni.torproject.org/measurement/20180625T122826Z_AS24757_csAuWFuX9SkLE1hcCKlFNhQbcfRNWK5ttP0I1IIxAGr9SbbBs8?input=http://ooni.torproject.org
2018-06-25 13:03:33,http://ooni.torproject.org,t,false,,,,consistent,t,t,t,1,t,https://explorer.ooni.torproject.org/measurement/20180625T111810Z_AS24757_vDvB7mXDsZf3Eh8xMWbzyP7SzP1mgUnRhLSQ4vfl2a9T7jsetE?input=http://ooni.torproject.org
2018-06-25 13:39:11,http://www.torproject.org,t,false,,,,consistent,t,t,t,1,t,https://explorer.ooni.torproject.org/measurement/20180625T111810Z_AS24757_vDvB7mXDsZf3Eh8xMWbzyP7SzP1mgUnRhLSQ4vfl2a9T7jsetE?input=http://www.torproject.org
2018-06-25 13:39:12,https://www.torproject.org,t,false,,,,consistent,t,t,t,1,t,https://explorer.ooni.torproject.org/measurement/20180625T111810Z_AS24757_vDvB7mXDsZf3Eh8xMWbzyP7SzP1mgUnRhLSQ4vfl2a9T7jsetE?input=https://www.torproject.org
2018-06-23 15:12:56,http://www.tzta.ca/tzta/english.htm,f,http-failure,,,connection_reset,consistent,,,,0,,https://explorer.ooni.torproject.org/measurement/20180623T151119Z_AS24757_pnkzXHeUDMlWefsKvJ2xIOr3aXCXIQ0uwzypXghMFPbgLMC8wQ?input=http://www.tzta.ca/tzta/english.htm
2018-02-11 15:13:50,http://ultrasurf.us,f,http-failure,,,connection_reset,consistent,,,,0,,https://explorer.ooni.torproject.org/measurement/20180211T151211Z_AS24757_y2sHRir6SPN745xLe2zJIEdw8ZObumlHiibyFyW5ifCGovtpj2?input=http://ultrasurf.us
2018-02-24 07:00:47,http://www.ultrasurf.us,f,http-failure,,,connection_reset,consistent,,,,0,,https://explorer.ooni.torproject.org/measurement/20180224T065645Z_AS24757_kHgSNnt3ZBjGe8Af2JZZ5jEMQ7ro2MtqyrA5CWK8ON5Z2IVXdS?input=http://www.ultrasurf.us
2018-06-23 15:10:16,http://www.ultrasurf.us,t,false,,,,consistent,t,f,t,1,t,https://explorer.ooni.torproject.org/measurement/20180623T151016Z_AS24757_wi0mIIyqGAgiqK7JzULvAAkJ7recHEOTbXA4EXb2s10COhRDUk?input=http://www.ultrasurf.us
2018-06-24 09:02:06,http://ultrasurf.us,f,http-failure,,,response_never_received,consistent,,,,,,https://explorer.ooni.torproject.org/measurement/20180625T122826Z_AS24757_csAuWFuX9SkLE1hcCKlFNhQbcfRNWK5ttP0I1IIxAGr9SbbBs8?input=http://ultrasurf.us
2018-06-24 09:02:06,http://ultrasurf.us,f,http-failure,,,response_never_received,consistent,,,,,,https://explorer.ooni.torproject.org/measurement/20180624T083716Z_AS24757_K0xokOGvboZFIcd4LQ90BuOacRbQIBIsSUaM28kmPV8Xta5I6w?input=http://ultrasurf.us
2018-06-25 06:22:44,http://ultrasurf.us,f,http-failure,,,response_never_received,consistent,,,,,,https://explorer.ooni.torproject.org/measurement/20180625T122826Z_AS24757_csAuWFuX9SkLE1hcCKlFNhQbcfRNWK5ttP0I1IIxAGr9SbbBs8?input=http://ultrasurf.us
2018-06-25 06:22:51,https://ultrasurf.us,f,false,,,response_never_received,consistent,,,,,,https://explorer.ooni.torproject.org/measurement/20180625T122826Z_AS24757_csAuWFuX9SkLE1hcCKlFNhQbcfRNWK5ttP0I1IIxAGr9SbbBs8?input=https://ultrasurf.us
2018-06-25 13:05:26,http://ultrasurf.us,t,false,,,,consistent,t,t,t,1,t,https://explorer.ooni.torproject.org/measurement/20180625T111810Z_AS24757_vDvB7mXDsZf3Eh8xMWbzyP7SzP1mgUnRhLSQ4vfl2a9T7jsetE?input=http://ultrasurf.us
2018-06-25 13:05:30,https://ultrasurf.us,f,false,,,response_never_received,consistent,,,,,,https://explorer.ooni.torproject.org/measurement/20180625T111810Z_AS24757_vDvB7mXDsZf3Eh8xMWbzyP7SzP1mgUnRhLSQ4vfl2a9T7jsetE?input=https://ultrasurf.us
2018-06-25 14:08:17,http://ultrasurf.us,t,false,,,,consistent,t,t,t,1,t,https://explorer.ooni.torproject.org/measurement/20180625T111810Z_AS24757_vDvB7mXDsZf3Eh8xMWbzyP7SzP1mgUnRhLSQ4vfl2a9T7jsetE?input=http://ultrasurf.us
